step,train/vllm/spec_acceptance_length,train/vllm/spec_acceptance_rate,train/draft_loss,validation/accuracy,train/approx_entropy,train/gen_kl_error,train/reward,train/turns_per_sample/mean,train/math_code_harbor_agent/num_tool_calls/mean,train/math_code_harbor_agent/generated_tokens/mean,train/math_code_harbor_agent/model_generation_sec/mean,train/mean_gen_tokens_per_sample,validation/timing/rollout/total,timing/train/total_step_time,timing/train/exposed_generation,performance/generation_tokens_per_sec
126,,,,,0.3433231050989889,0.0015412083608588034,0.811328113079071,9.119140625,8.24609375,8679.7978515625,124.158599609375,8679.7978515625,,437.8369963639998,5.66612486296799,22663.330125257333
127,,,,,0.3567889848309278,0.001576147609569034,0.8193359375,9.3349609375,8.4697265625,8898.142578125,133.7201513671875,8898.142578125,,481.8048758619698,29.315532199048903,21026.502900307125
128,,,,,0.3449670356185379,0.0015726873246393325,0.8139647841453552,9.2998046875,8.4404296875,8771.2236328125,133.85733203125,8771.2236328125,,501.2675430419622,56.1641322679352,20058.611572691058
129,,,,,0.34590168361000906,0.001555160416572221,0.8450194597244263,9.5244140625,8.6689453125,9030.1220703125,129.522474609375,9030.1220703125,,539.2359085070202,83.03209771006368,19059.004947185884
130,,,,0.8291666507720947,0.3519234091818362,0.0016074003465931241,0.8546874523162842,9.890625,9.0810546875,9795.5693359375,145.0097265625,9795.5693359375,287.9549981839955,857.1959476749762,5.895863698970061,22177.374639905767
131,,,,,0.33707686864727293,0.001647862095239816,0.8869140148162842,9.875,9.046875,8758.33203125,128.447916015625,8758.33203125,,459.9585386569961,11.93019084300613,22191.74791001289
132,,,,,0.3527183805617824,0.0015720625239907804,0.8368163704872131,11.5546875,10.8984375,10120.5263671875,154.1291884765625,10120.5263671875,,613.2598393900553,21.362017188977916,21160.647755912716
133,,,,,0.3576304483704007,0.0015402675047795356,0.822070300579071,11.6708984375,10.998046875,9648.8671875,144.3645361328125,9648.8671875,,573.1739540510462,75.74723849096335,19287.782358667395
134,,,,,0.353804717850835,0.0015595758685122973,0.80712890625,11.4150390625,10.7294921875,9717.7578125,145.82373046875,9717.7578125,,534.4024747910444,68.1302102659829,20688.1613938478
135,,,,,0.36197106535109924,0.001516222432179859,0.77197265625,11.8388671875,11.193359375,10552.0625,161.903962890625,10552.0625,,608.3766895980225,5.867321671976242,22308.704791864282
136,,,,,0.34614688315014064,0.0015481042618432639,0.8299804925918579,11.4482421875,10.7587890625,9890.30859375,151.588048828125,9890.30859375,,496.33092090603895,4.813081101048738,22768.350642493053
137,,,,,0.3311448243266568,0.0015205993032409992,0.8407226800918579,11.9462890625,11.2802734375,9079.3134765625,136.46279101562502,9079.3134765625,,572.3265683699865,110.33161755901529,18304.828325429302
138,,,,,0.36954871365378494,0.001603257028563121,0.8125976324081421,11.5087890625,10.7998046875,9880.4853515625,149.6974384765625,9880.4853515625,,531.3140604460496,29.911679165961687,21349.026012933522
139,,,,,0.3565248517707005,0.0015749160500746484,0.8063476085662842,11.7998046875,11.123046875,9644.716796875,143.2514794921875,9644.716796875,,572.8548910880345,91.36888025602093,19293.390641754966
140,,,,0.8500000238418579,0.3282651417221132,0.0014545503481784294,0.8668944835662842,11.7626953125,11.099609375,9939.7080078125,144.7644873046875,9939.7080078125,279.13954419404035,931.3735521290218,81.9870197190321,19440.555409734985
141,,,,,0.3407163030578886,0.0015427736447293228,0.8155273199081421,11.8369140625,11.166015625,10598.0634765625,165.4936240234375,10598.0634765625,,554.319939774985,5.65689507505158,21744.275805611553
142,,,,,0.3570450112238177,0.0015501535930013688,0.880175769329071,11.7431640625,11.0703125,10047.103515625,152.8503232421875,10047.103515625,,565.5120569859864,53.54252429504413,20169.82442938801
143,,,,,0.33690173447212146,0.001490642082416116,0.8304687738418579,12.26953125,11.6513671875,10530.513671875,161.965087890625,10530.513671875,,538.5905079530203,5.876831348054111,22240.785895033976
144,,,,,0.33095799289549177,0.0015088316475697638,0.8505859375,12.107421875,11.4736328125,9815.1435546875,148.0849755859375,9815.1435546875,,554.1229007389629,70.36734558403259,20246.13875433625
145,,,,,0.351496757408313,0.0015764095331860517,0.8075195550918579,12.3837890625,11.77734375,10630.0947265625,163.5572177734375,10630.0947265625,,641.2074845239986,21.34884803398745,21246.500285912618
146,,,,,0.3227648222546122,0.0015217310279354024,0.8712890148162842,12.193359375,11.580078125,10382.91015625,158.69071484375,10382.91015625,,553.7121257110266,6.800331768987235,21450.80381418751
147,,,,,0.3591437453378603,0.0016300989201170069,0.81201171875,12.4267578125,11.8388671875,10477.2021484375,158.251623046875,10477.2021484375,,598.7756973310024,61.896368584013544,19949.066785311577
148,,,,,0.34042664526168664,0.0015764773783786268,0.843554675579071,12.48828125,11.8916015625,11015.552734375,174.45800390625,11015.552734375,,592.684341893997,7.061305378039833,20999.489882191232
149,,,,,0.34586829408272024,0.0016081293489662585,0.8328124284744263,12.8544921875,12.294921875,9449.3544921875,141.9772421875,9449.3544921875,,536.1752951189992,59.40512333094375,20265.17518856752
150,,,,0.8458333611488342,0.34168565373693127,0.0016160255474204632,0.8604491949081421,12.783203125,12.224609375,10101.3896484375,160.315865234375,10101.3896484375,284.1194636460277,909.2096154009923,23.025745956925675,20917.093756746664
151,,,,,0.3404752620772342,0.0016143191992625816,0.8364257216453552,13.0537109375,12.5283203125,10322.439453125,160.568287109375,10322.439453125,,526.6761708490085,7.1662782720522955,22301.677730373383
152,,,,,0.338902315010273,0.0015494769733379599,0.8463866710662842,12.814453125,12.216796875,10079.044921875,152.536091796875,10079.044921875,,634.3277234789566,62.52321029995801,20297.049384146354
153,,,,,0.34160051633989497,0.001573359958626952,0.8319336175918579,13.033203125,12.4638671875,10520.6552734375,162.6362763671875,10520.6552734375,,617.6107261239958,44.72999876298127,19480.187762066224
154,,,,,0.34243006942779175,0.0015777149416891234,0.8405272960662842,13.068359375,12.5654296875,10535.0390625,170.4485126953125,10535.0390625,,564.8899160049914,18.63697159299045,21378.996611880855
155,,,,,0.32108254607010167,0.0015146001156907118,0.831347644329071,13.5732421875,13.080078125,10552.822265625,169.118099609375,10552.822265625,,631.7289284419967,8.431497338984627,21580.745644182934
156,,,,,0.33555327570320514,0.0015797723584114465,0.8681640625,13.837890625,13.380859375,9886.6923828125,155.1446640625,9886.6923828125,,519.962642989005,7.79892629099777,21942.269768200735
157,,,,,0.3415452647313941,0.0016061861319514037,0.8235350847244263,13.2158203125,12.716796875,9997.41015625,155.1290517578125,9997.41015625,,568.4605189979775,51.27315185999032,20240.050923559225
158,,,,,0.3408476254935522,0.0016315399342090586,0.845703125,13.5576171875,13.0576171875,10628.609375,171.515634765625,10628.609375,,579.7638271230098,25.271831474994542,20930.21586162257
159,,,,,0.34252161215590604,0.0016042480959868044,0.8338867425918579,13.8330078125,13.4130859375,10567.087890625,167.763234375,10567.087890625,,575.9321280379954,29.01050678800675,21108.653051690373
160,,,,0.8458333611488342,0.3324170163978124,0.0016001773617659865,0.8428710699081421,13.873046875,13.4580078125,10710.87890625,175.701986328125,10710.87890625,287.0908224149898,933.1794445239939,8.053640670987079,21305.937098636627
161,,,,,0.3417358406713902,0.0016274507430722451,0.8428710699081421,13.9384765625,13.5498046875,10424.533203125,166.90852734375,10424.533203125,,543.6481501419912,7.902010860998416,22083.42231647427
162,,,,,0.3451439158652647,0.001573890858651339,0.8436523079872131,14.2880859375,13.9501953125,10424.337890625,171.3774072265625,10424.337890625,,568.9893493360141,30.235646333021577,21028.342564328454
163,,,,,0.3339121893486663,0.0015424213275707643,0.8539062738418579,14.326171875,14.0146484375,10349.3427734375,160.5931103515625,10349.3427734375,,627.1660691380093,99.06233484501718,18976.838099534703
164,,,,,0.35217519296566024,0.0015692967651119716,0.8043944835662842,14.349609375,14.025390625,11644.775390625,193.5176103515625,11644.775390625,,633.1137547369872,9.920095619017957,20957.34161307231
165,,,,,0.3350724584370255,0.0015489059329638621,0.8539062738418579,14.3427734375,14.005859375,10336.2958984375,170.9782138671875,10336.2958984375,,662.8443895230012,44.145108591008466,19870.802327548885
166,,,,,0.34534339754100074,0.0016020426759268958,0.8112304210662842,14.1357421875,13.763671875,10969.8916015625,183.16346484375,10969.8916015625,,603.8583503859991,7.595825652999338,20782.64057473191
167,,,,,0.3405075693754043,0.0015971805885044432,0.8595702648162842,14.1865234375,13.8193359375,10246.1455078125,163.36675,10246.1455078125,,575.3871998270042,39.58098061798955,20522.971117177643
168,,,,,0.33669533641477756,0.001598506366917718,0.8742187023162842,14.0185546875,13.626953125,10718.390625,171.588349609375,10718.390625,,583.3603275519854,20.85809828597121,21160.34192685607
169,,,,,0.3256141966685391,0.0015900712240011217,0.8448241949081421,14.373046875,14.037109375,10045.798828125,158.7792568359375,10045.798828125,,526.9537457659899,9.277769296983024,22061.202197685052
170,,,,0.8291666507720947,0.31864980079990346,0.0016353300695612916,0.9046874642372131,14.0556640625,13.6630859375,9073.638671875,142.3456162109375,9073.638671875,294.36461604200304,928.7259071280132,94.10829821001971,18971.275200769953
171,,,,,0.33852782745452714,0.0016160662447788354,0.8159179091453552,14.318359375,13.9560546875,10105.80078125,159.0852724609375,10105.80078125,,592.9733880920103,8.374047026998596,22100.35257173933
172,,,,,0.32972709092700825,0.0015391537690447876,0.814453125,14.1337890625,13.7880859375,10891.361328125,175.516091796875,10891.361328125,,620.9968768529943,28.219549689034466,20340.721917010516
173,,,,,0.3494617089181702,0.0016158160381252173,0.8329101800918579,13.9072265625,13.521484375,10495.693359375,163.314294921875,10495.693359375,,539.2704486980219,7.50002208200749,22459.608185316778
174,,,,,0.32278137664616224,0.0015707275195779857,0.8360351324081421,14.423828125,14.08203125,9736.7255859375,156.82751953125,9736.7255859375,,568.1202858400065,73.97389992000535,20054.186282015806
175,,,,,0.3500302445663692,0.0016451171229903139,0.8385741710662842,14.109375,13.7412109375,10728.3955078125,169.5291298828125,10728.3955078125,,654.7870760209626,21.28552691702498,21014.94997272542
176,,,,,0.34295301349266083,0.001612800444235063,0.8419921398162842,14.27734375,13.9345703125,10483.0341796875,172.7571357421875,10483.0341796875,,578.9420382099925,7.5577321609598584,20889.466185057565
177,,,,,0.3512645014652662,0.0016511825031670924,0.8336913585662842,14.0205078125,13.6044921875,10164.990234375,162.3254033203125,10164.990234375,,562.2075776800048,41.014626925985795,20810.33012021551
178,,,,,0.3501919544105476,0.0016659808248675745,0.856640636920929,14.0849609375,13.697265625,10208.474609375,170.3672998046875,10208.474609375,,567.0943481639843,29.337409346015193,20681.546680758478
179,,,,,0.3401001777347119,0.0016376534288724542,0.8202148079872131,13.921875,13.5205078125,10345.88671875,170.3216435546875,10345.88671875,,555.4289358090027,7.234300990996417,21309.639919497597
180,,,,0.8395833373069763,0.3393663522456336,0.0016921508066189972,0.8644530773162842,13.72265625,13.26171875,9104.005859375,137.611236328125,9104.005859375,277.19168475997867,897.8215804240317,74.17021506797755,19193.06516083048
181,,,,,0.3371640392942936,0.0016841992439822207,0.841796875,14.03515625,13.595703125,9710.9716796875,149.541220703125,9710.9716796875,,509.3287724989932,7.1536170550389215,21886.64522062517
182,,,,,0.34834288852653117,0.0016377949821020366,0.8412109613418579,13.7109375,13.25,9524.033203125,144.2153798828125,9524.033203125,,507.59622590598883,19.167664465960115,21687.82563018861
183,,,,,0.3454674283575514,0.0016776248027383645,0.840527355670929,13.8779296875,13.4072265625,9455.873046875,143.8822841796875,9455.873046875,,538.7925793430186,60.17385760898469,20314.70747229007
184,,,,,0.3358025087600254,0.001616264706143511,0.8203125,13.845703125,13.41796875,10016.5771484375,157.9696083984375,10016.5771484375,,585.5854808930308,64.27565060998313,19681.434749006963
185,,,,,0.326095032001831,0.001560415140090754,0.8859374523162842,13.955078125,13.51953125,10498.8798828125,169.2859521484375,10498.8798828125,,659.0516758959857,7.755814974952955,20620.363130171285
186,,,,,0.34762775249691913,0.0016784756796468514,0.8368164300918579,13.89453125,13.4560546875,10181.8037109375,166.352333984375,10181.8037109375,,549.6884061610326,7.715661924972665,21380.659769781287
187,,,,,0.34561379706065054,0.0017324724014997628,0.8555663824081421,13.75390625,13.2724609375,9248.3544921875,138.523041015625,9248.3544921875,,568.3455467619933,98.01332414097851,18779.750132597117
188,,,,,0.33954875266135787,0.0016446128326350617,0.8543944954872131,13.5341796875,13.0517578125,10583.900390625,169.703009765625,10583.900390625,,565.4909725809703,7.289556751027703,21386.820674672694
189,,,,,0.3483856650946109,0.0016903987665131126,0.8451171517372131,13.337890625,12.853515625,10488.447265625,170.0539873046875,10488.447265625,,569.4819169109687,7.1218438890064135,20990.50383360382
190,,,,0.8500000238418579,0.3536253469665098,0.0017687090793856441,0.8489257097244263,13.744140625,13.2841796875,10065.248046875,161.501130859375,10065.248046875,280.1235692619812,901.3405329880188,16.316393939079717,21205.067559397092
191,,,,,0.3588859246528955,0.0017680408471534292,0.8169921636581421,13.6630859375,13.2265625,10193.84765625,166.230205078125,10193.84765625,,621.7867016730597,59.503432634985074,18859.19069634307
192,,,,,0.35837200975220185,0.0015897168943581619,0.8360351324081421,13.3447265625,12.88671875,10659.98046875,178.456953125,10659.98046875,,568.0687557449564,7.576029052957892,21375.813128356218
193,,,,,0.35012680170257227,0.0016040327075756977,0.8530272841453552,13.427734375,12.939453125,10086.9775390625,160.3807998046875,10086.9775390625,,528.2514018699294,17.938507079030387,21974.728508299195
194,,,,,0.3608409944572486,0.001649766481335746,0.8558593392372131,13.544921875,13.1083984375,9977.419921875,162.1055517578125,9977.419921875,,565.610587197938,56.60146736912429,20264.227149180766
195,,,,,0.34256685952004773,0.0017742720511790822,0.8885742425918579,13.4833984375,13.0419921875,10570.31640625,172.32187890625,10570.31640625,,656.9379381909966,29.52574434399139,20624.723066456547
196,,,,,0.34096931082967785,0.0015792305238875315,0.8145507574081421,13.40234375,12.9462890625,10625.7568359375,175.71825,10625.7568359375,,580.4553376539843,7.206829674076289,20853.82920913883
197,,,,,0.3584554324115743,0.0016946926562013687,0.8516601324081421,13.7783203125,13.3251953125,10490.9931640625,163.72997656249998,10490.9931640625,,567.2619113930268,16.78952749504242,21179.940974977635
198,,,,,0.3524471958153299,0.0016543080396616006,0.8361327648162842,13.7060546875,13.28515625,10753.361328125,177.5705380859375,10753.361328125,,577.2405539760366,10.041995506850071,21321.782862904176
199,,,,,0.34762536406378786,0.0016644287987332973,0.8717772960662842,13.8349609375,13.43359375,10447.4501953125,166.998119140625,10447.4501953125,,570.4319643619237,13.149878032039851,20815.57109114545
200,,,,0.8395833373069763,0.3472748624335509,0.0016746056718233149,0.86865234375,13.546875,13.103515625,10345.0166015625,164.282228515625,10345.0166015625,281.38561425101943,913.8579798819264,36.57037745695561,21067.82985937354
201,,,,,0.3533160361903356,0.0017070452824725635,0.8592773675918579,13.6591796875,13.228515625,10159.73828125,169.1613173828125,10159.73828125,,553.815404906054,7.482049769954756,21065.891978921507
202,,,,,0.36172537540551275,0.0016099190048066703,0.830273449420929,13.9638671875,13.5927734375,11517.9501953125,196.4465830078125,11517.9501953125,,632.9807898710715,8.227101252996363,20642.109344165194
203,,,,,0.35346242581363185,0.0016357032627070112,0.8487304449081421,14.041015625,13.671875,10907.087890625,189.969375,10907.087890625,,623.4687548910733,9.085314464871772,19953.80871933695
204,,,,,0.36619027241795266,0.0017115979316457697,0.8830077648162842,13.8564453125,13.455078125,10607.765625,173.138421875,10607.765625,,596.584195306059,27.187614215072244,20296.76335749619
205,,,,,0.3445150453271708,0.0016488866003925295,0.8683593273162842,13.8310546875,13.4169921875,11059.93359375,182.8002548828125,11059.93359375,,678.4197762570111,9.230755005963147,20523.933186165494
206,,,,,0.3416517593614117,0.0016572945327482103,0.8897460699081421,13.734375,13.29296875,10021.732421875,157.6879560546875,10021.732421875,,542.3487159459619,11.399001402081922,21118.895353472944
207,,,,,0.35921477514239086,0.0017027625021910353,0.8107421398162842,13.78125,13.3955078125,11520.447265625,196.3862548828125,11520.447265625,,644.8718872709433,6.858148189960048,20219.959098517775
208,,,,,0.34998893774718454,0.0016853516047490302,0.8406249284744263,13.3955078125,12.9345703125,10709.8447265625,176.877451171875,10709.8447265625,,600.2625831749756,7.0602201980073005,20345.95843179438
209,,,,,0.3389201301815774,0.0017337494672915454,0.8486328125,13.2919921875,12.775390625,10426.046875,170.231052734375,10426.046875,,623.5928185420344,16.444195677991956,21414.14134166706
210,,,,0.856249988079071,0.35286909156275215,0.0017738014127530732,0.8827148675918579,13.1611328125,12.6494140625,10757.9267578125,173.3565185546875,10757.9267578125,286.951247371966,956.3504087959882,13.496253222925588,20526.054303944424
211,,,,,0.36100842439009284,0.0016498407493230616,0.879687488079071,12.2255859375,11.5810546875,10743.7333984375,172.9358994140625,10743.7333984375,,608.8054567689542,7.8236621810356155,20005.58674473309
212,,,,,0.3668444699324027,0.001668058719843657,0.88037109375,12.7978515625,12.224609375,10677.5126953125,165.5688125,10677.5126953125,,585.6654632880818,6.067533961031586,20819.99090380763
213,,,,,0.35765302504296415,0.0016420044877776263,0.84521484375,12.6064453125,12.0107421875,11020.90625,182.3825732421875,11020.90625,,603.6969687360106,8.054173712967895,20699.74668156413
214,,,,,0.3688564875455995,0.0016519234748102463,0.8592773675918579,12.8369140625,12.2939453125,11395.533203125,192.20973046875,11395.533203125,,647.6969339629868,8.038297174032778,19860.518695558392
215,,,,,0.3583496322607971,0.0016454812038375621,0.8698241710662842,12.3037109375,11.6943359375,10881.83984375,174.028103515625,10881.83984375,,687.3980118409963,41.24925228697248,19857.114226604484
216,,,,,0.3492073468487433,0.0016563771624902301,0.8278319835662842,12.1962890625,11.5537109375,11254.2333984375,177.242130859375,11254.2333984375,,616.5408933630679,7.006784879020415,20699.496260880143
217,,,,,0.3700586198028759,0.001677696124772865,0.83349609375,12.392578125,11.798828125,11536.771484375,192.6856474609375,11536.771484375,,657.9373868780676,7.434245029115118,19715.395483432952
218,,,,,0.35009152361453744,0.0016456007350029722,0.887011706829071,12.4345703125,11.8271484375,11188.1142578125,185.63424609375,11188.1142578125,,645.5847466690466,29.503648058976978,19646.76531508233
219,,,,,0.38311882757625426,0.0017749720785786849,0.81103515625,12.4052734375,11.7978515625,11884.7802734375,202.0448486328125,11884.7802734375,,677.2480669650249,7.306122941896319,19837.711531615667
220,,,,0.8583333492279053,0.3566684346742477,0.0017162092472773338,0.838574230670929,12.32421875,11.705078125,11103.7509765625,185.7123212890625,11103.7509765625,309.07037551002577,1038.2484793170588,56.22842991107609,19052.92581163332
221,,,,,0.3693689585161337,0.0017552648415062322,0.8577147722244263,12.029296875,11.3642578125,11193.1572265625,170.528849609375,11193.1572265625,,606.7774883020902,5.3974842459429055,20768.126649716018
222,,,,,0.3531521304689704,0.0015502820392754302,0.8449218273162842,11.8623046875,11.1708984375,11669.9677734375,179.142837890625,11669.9677734375,,653.3192219830817,7.360348601941951,20024.263422041757
223,,,,,0.35406724691711133,0.0016499873870401416,0.8955078125,11.7529296875,11.0615234375,10935.9462890625,175.6236259765625,10935.9462890625,,614.6412459170679,5.709683715947904,20104.864905671227
224,,,,,0.36675446114168153,0.0016380508389772785,0.83251953125,11.41796875,10.7021484375,11376.90625,183.240583984375,11376.90625,,645.3078834019834,6.0097561199218035,19976.106597238955
225,,,,,0.35994804728397867,0.0016682846829780829,0.9041016101837158,11.7392578125,11.052734375,11049.05859375,178.4684541015625,11049.05859375,,669.46114218398,6.572261992958374,20536.064915773495
226,,,,,0.3898827548146073,0.0017457736200015006,0.7940429449081421,11.583984375,10.91015625,11453.919921875,187.544474609375,11453.919921875,,705.3725821720436,7.041321326978505,20110.808451997622
227,,,,,0.37013140846102033,0.0016951754884644288,0.8832030892372131,11.3896484375,10.669921875,11374.80859375,190.3243193359375,11374.80859375,,687.3844047719613,18.832005399046466,18515.134236122063
228,,,,,0.3642387246090948,0.001624757313805958,0.8644530773162842,12.0087890625,11.3935546875,11805.01171875,193.7770693359375,11805.01171875,,681.1211531989975,6.061520786955953,19451.461180439674
229,,,,,0.3777991513888992,0.0016902042646051996,0.8577147722244263,11.814453125,11.1376953125,11152.0771484375,182.529044921875,11152.0771484375,,642.556034966954,5.247350992052816,19517.55432469569
230,,,,0.8604166507720947,0.38089255839986436,0.001714747157933516,0.88037109375,12.046875,11.4052734375,11108.3330078125,185.8307900390625,11108.3330078125,279.89372753200587,1099.802314599976,5.51409194804728,18491.018061165312
231,,,,,0.3612332301272545,0.001688487625692403,0.8749023079872131,12.2919921875,11.666015625,11042.240234375,178.129068359375,11042.240234375,,647.1091826910852,5.650853279046714,19297.141891276577
232,,,,,0.3803544711554423,0.0016976370785926065,0.835644543170929,12.4033203125,11.8193359375,11659.8154296875,191.793248046875,11659.8154296875,,677.6070296929684,6.794771797955036,19388.923928125325
233,,,,,0.3704806936548266,0.0017211153110707755,0.8799804449081421,12.7158203125,12.181640625,10557.357421875,165.929427734375,10557.357421875,,574.1746521888999,7.130757168051787,20859.010351404722
234,,,,,0.36804442669745185,0.0016542727924289125,0.8146483898162842,12.833984375,12.3017578125,10551.3212890625,167.519890625,10551.3212890625,,587.0494139180519,5.442925041075796,20420.579930281343
235,,,,,0.3459499004566169,0.0015747193419883843,0.8424804210662842,13.2744140625,12.783203125,11012.1884765625,188.4921591796875,11012.1884765625,,719.575318004936,6.598791373078711,19107.232370167716
236,,,,,0.36150639017432695,0.0017048520783475851,0.8555663824081421,12.7822265625,12.2421875,11338.5205078125,188.2056708984375,11338.5205078125,,661.2826128989691,6.5072477970970795,19456.70777478121
237,,,,,0.3505432887468487,0.0016627793438885874,0.8864257335662842,13,12.4716796875,10759.6748046875,177.3722587890625,10759.6748046875,,635.17993321002,7.267171130049974,19223.46492218607
238,,,,,0.3767325975350104,0.001758680645593813,0.8345702886581421,12.85546875,12.3271484375,11331.2607421875,184.8939072265625,11331.2607421875,,661.057954003918,6.5776847179513425,19440.240634267906
239,,,,,0.36858397958712885,0.0017518567714560618,0.845996081829071,12.8662109375,12.34375,11184.361328125,183.5688876953125,11184.361328125,,655.9793290529633,6.909698919043876,19243.26490540373
240,,,,0.84375,0.366395465000096,0.0017842058883417167,0.8654296398162842,12.90234375,12.3876953125,11049.189453125,175.7639326171875,11049.189453125,283.4983225360047,1035.6102735110326,6.884708650992252,19550.16446151013
241,,,,,0.3681486889408916,0.0018215548103981405,0.8583984375,12.9306640625,12.3916015625,10762.3408203125,176.3317978515625,10762.3408203125,,614.7033574660309,7.186418219120242,19938.288454396854
242,,,,,0.37721559227975376,0.0016959800216369558,0.8128906488418579,12.236328125,11.6181640625,11140.7001953125,186.1122822265625,11140.7001953125,,673.8851889839862,5.625460380106233,18694.912695379586
243,,,,,0.39791890049491485,0.0017988297751685423,0.7853515148162842,12.1142578125,11.46875,10439.1630859375,165.892748046875,10439.1630859375,,641.1571096330881,6.318248498020694,20484.601164027164
244,,,,,,,,,,,,,,,,
